item,itemLabel,statements,ensg_wdt,entrez
Q18065051,RPS26P27,9,,100271237
Q18065052,RPS26P37,9,,100271238
Q18065053,RPS26P33,9,,100271239
Q18065054,RPS26P36,9,,100271240
Q18065055,RPS29P15,9,,100271241
Q18065056,RPS2P36,9,,100271243
Q18065057,RPS2P39,9,,100271244
Q18065058,RPS2P41,9,,100271245
Q18065059,RPS2P43,9,,100271246
Q18065060,RPS2P42,9,,100271247
Q18065061,RPS2P44,9,,100271248
Q18065062,RPS2P52,9,,100271250
Q18065063,RPS2P49,9,,100271251
Q18065064,RPS2P54,9,,100271252
Q18065065,RPS3AP24,9,,100271253
Q18065066,RPS3AP30,9,,100271254
Q18065067,RPS3AP27,9,,100271255
Q18065068,RPS3AP31,9,,100271256
Q18065069,RPS3AP28,9,,100271257
Q18065070,RPS3AP32,9,,100271258
Q18065071,RPS3AP33,10,,100271259
Q18065072,RPS3AP34,9,,100271260
Q18065073,RPS3AP35,9,,100271261
Q18065074,RPS6P20,9,,100271262
Q18065075,RPS6P21,9,,100271263
Q18065076,RPSAP51,9,,100271267
Q18065077,RPL11P3,9,,100271271
Q18065078,RPL11P4,9,,100271272
Q18065079,RPL12P28,9,,100271273
Q18065080,RPL12P29,9,,100271274
Q18065081,RPL13AP11,9,,100271276
Q18065082,RPL13AP12,9,,100271277
Q18065083,RPL13AP14,9,,100271278
Q18065084,RPL13AP15,9,,100271279
Q18065085,RPL14P4,9,,100271282
Q18065086,RPL15P14,9,,100271283
Q18065087,RPL17P35,9,,100271284
Q18065088,RPL18AP10,9,,100271285
Q18065089,RPL18P10,9,,100271286
Q18065090,RPL19P17,9,,100271287
Q18065091,RPL19P18,9,,100271288
Q18065092,RPL22P17,9,,100271289
Q18065093,RPL22P18,9,,100271290
Q18065094,RPL23AP22,9,,100271291
Q18065095,RPL23AP23,9,,100271292
Q18065096,RPL23AP33,9,,100271293
Q18065097,RPL23AP34,9,,100271294
Q18065098,RPL23AP35,9,,100271295
Q18065099,RPL23AP36,9,,100271296
Q18065100,RPL23P11,9,,100271297
Q18065101,RPL27AP3,9,,100271298
Q18065102,RPL27AP4,9,,100271299
Q18065103,RPL27AP5,9,,100271300
Q18065104,RPL27AP7,9,,100271301
Q18065105,RPL27P12,9,,100271302
Q18065106,RPL30P11,9,,100271303
Q18065107,RPL30P12,9,,100271304
Q18065108,RPL30P13,9,,100271305
Q18065109,RPL32P27,9,,100271306
Q18065110,RPL34P20,9,,100271308
Q18065111,RPL34P24,9,,100271309
Q18065112,RPL35AP8,9,,100271310
Q18065113,RPL35AP9,9,,100271311
Q18065114,RPL35AP6,9,,100271312
Q18065115,RPL35AP10,9,,100271313
Q18065116,RPL35AP11,9,,100271314
Q18065117,RPL35AP14,9,,100271315
Q18065118,RPL35AP12,9,,100271316
Q18065119,RPL35AP15,9,,100271317
Q18065120,RPL35AP16,9,,100271318
Q18065121,RPL35AP17,9,,100271319
Q18065122,RPL35AP18,9,,100271321
Q18065123,RPL35AP19,9,,100271322
Q18065124,RPL36AP13,9,,100271323
Q18065125,RPL36AP14,9,,100271324
Q18065126,RPL36AP15,9,,100271325
Q18065127,RPL36AP17,9,,100271326
Q18065128,RPL36AP16,9,,100271327
Q18065129,RPL36AP18,9,,100271328
Q18065130,RPL36AP20,9,,100271329
Q18065131,RPL36AP19,9,,100271330
Q18065132,RPL36AP25,9,,100271331
Q18065133,RPL36AP21,9,,100271332
Q18065134,RPL36P15,9,,100271334
Q18065135,RPL36P17,9,,100271336
Q18065136,RPL37AP2,9,,100271337
Q18069364,MIR4999,9,,100847049
Q18069365,MIR5191,10,,100847050
Q18069366,MIR5194,10,,100847051
Q18069367,MIR664B,10,,100847052
Q18069368,MIR5702,10,,100847053
Q18069369,MIR5588,10,,100847054
Q18069370,MIR5697,10,,100847055
Q18069371,MIR5708,10,,100847056
Q18069373,MIR5189,10,,100847057
Q18069374,MIR5681A,10,,100847058
Q18069375,MIR5094,10,,100847059
Q18069376,MIR5701-1,10,,100847060
Q18069377,MIR4536-2,10,,100847061
Q18069378,MIR5195,16,ENSG00000265929,100847062
Q18069379,MIR548AX,10,,100847063
Q18069380,MIR5694,10,,100847064
Q18069381,MIR5591,10,,100847065
Q18069388,MIR5692A1,20,ENSG00000266318,100847066
Q18069399,MIR5089,10,,100847067
Q18069408,MIR5590,10,,100847069
Q18069411,MIR5196,10,,100847070
Q18069412,MIR5684,10,,100847071
Q18069413,MIR5008,10,,100847072
Q18069414,MIR5090,10,,100847073
Q18069416,MIR5088,10,,100847074
Q18069417,MIR5685,10,,100847075
Q18069418,MIR5580,10,,100847076
Q18069419,MIR5688,10,,100847077
Q18069420,MIR548AQ,10,,100847078
Q18069421,MIR5193,10,,100847079
Q18069422,MIR5190,10,,100847080
Q18069424,MIR5703,10,,100847081
Q18069425,MIR5692C1,10,,100847082
Q18069426,MIR548AV,10,,100847083
Q18069428,MIR548AP,10,,100847084
Q18069430,MIR5706,10,,100847085
Q18069431,MIR5699,10,,100847086
Q18069432,MIR5192,10,,100847087
Q18069433,MIR5586,10,,100847088
Q18069434,MIR5584,10,,100847089
Q18069435,MIR5187,10,,100847090
Q18069436,MIR5681B,10,,100847091
Q18069437,MIR548AS,10,,100847092
Q18069438,MIR5589,10,,100847093
Q18069439,MRT19,7,,100852395
Q18069440,MRT28,7,,100852396
Q18069442,MRT27,7,,100852397
Q18069443,MRT23,7,,100852398
Q18069445,MRT24,7,,100852402
Q18069446,MRT25,7,,100852403
Q18069447,RNF185-AS1,9,,100852405
Q18069448,POTEH-AS1,10,,100852406
Q18069449,CARS1-AS1,10,,100852407
Q18069450,EGFLAM-AS4,10,,100852408
Q18069451,NEGR1-IT1,10,,100852409
Q18069452,ZRANB2-AS2,10,,100852410
Q18069453,OR3A5P,9,,100856809
Q18069454,ELOBP3,9,,100856810
Q18069456,NRG1-IT1,13,,100856811
Q18069457,SETP15,9,,100856877
Q18069458,SETP21,9,,100856878
Q18069459,MTND1P32,9,,100856881
Q18069460,HIGD1AP3,9,,100859920
Q18069461,LINC00536,10,,100859921
Q18069462,ERVK11-1,7,,100859922
Q18069463,SUMO2P2,9,,100859924
Q18069464,COX5BP8,9,,100859925
Q18069465,NANOGNBP1,9,,100859926
Q18069467,HEIH,10,,100859930
Q18069468,CERS6-AS1,11,,100861402
Q18069469,FSBP,25,ENSG00000265817,100861412
Q18069470,YRDCP3,9,,100861429
Q18069471,PDCD6IPP1,9,,100861430
Q18069472,YBX1P7,9,,100861431
Q18069473,USP9YP13,9,,100861434
Q18069474,SRIP3,9,,100861435
Q18069475,PRPS1P1,9,,100861436
Q18069477,DFNB96,7,,100861440
Q18069478,DNAJC19P3,9,,100861443
Q18069479,DNAJC19P2,9,,100861445
Q18069481,DNAJC19P6,9,,100861449
Q18069482,DNAJC19P5,9,,100861453
Q18069483,DNAJC19P8,9,,100861455
Q18069484,DNAJC19P7,9,,100861458
Q18069486,ERVK-13,7,,100861467
Q18069488,LINC00492,10,,100861468
Q18069489,PTP4A1P3,9,,100861469
Q18069490,YBX1P9,9,,100861470
Q18069491,YBX1P8,9,,100861476
Q18069492,DUTP3,9,,100861485
Q18069493,LINC00538,11,,100861504
Q18069494,LINC00903,10,,100861506
Q18069495,FTCD-AS1,17,ENSG00000237338,100861507
Q18069495,FTCD-AS1,17,ENSG00000280541,100861507
Q18069496,LRRC3-DT,10,,100861510
Q18069498,CDKN1A-AS1,9,,100861512
Q18069500,ZMYM4-AS1,10,,100861513
Q18069501,ELMO1-AS1,10,,100861514
Q18069502,TRAPPC12-AS1,9,,100861515
Q18069504,RAI1-AS1,10,,100861516
Q18069505,OCIAD1-AS1,10,,100861517
Q18071875,RNA5SP328,9,,100873594
Q18071876,RNA5SP329,9,,100873595
Q18071877,RNA5SP330,9,,100873596
Q18071878,RNA5SP331,9,,100873597
Q18071879,RNA5SP332,9,,100873598
Q18071880,RNA5SP336,9,,100873599
Q18071881,RNA5SP337,9,,100873600
Q18071883,RNA5SP338,9,,100873601
Q18071884,RNA5SP339,9,,100873602
Q18071885,RNA5SP340,9,,100873603
Q18071886,RNA5SP341,9,,100873604
Q18071887,RNA5SP343,9,,100873605
Q18071888,RNA5SP344,9,,100873606
Q18071889,RNA5SP345,9,,100873607
Q18071890,RNA5SP346,9,,100873608
Q18071891,RNA5SP347,9,,100873609
Q18071892,RNA5SP348,9,,100873610
Q18071893,RNA5SP349,9,,100873611
Q18071895,RNA5SP352,9,,100873612
Q18071896,RNA5SP353,9,,100873613
Q18071897,RNA5SP354,9,,100873614
Q18071898,RNA5SP356,9,,100873615
Q18071900,RNA5SP357,9,,100873616
Q18071901,RNA5SP358,9,,100873617
Q18071902,RNA5SP359,9,,100873618
Q18071903,RNA5SP360,9,,100873619
Q18071904,RNA5SP361,9,,100873620
Q18071905,RNA5SP362,9,,100873621
Q18071906,RNA5SP363,9,,100873622
Q18071907,RNA5SP364,9,,100873623
Q18071908,RNA5SP365,9,,100873624
Q18071909,RNA5SP366,9,,100873625
Q18071910,RNA5SP367,9,,100873626
Q18071911,RNA5SP368,9,,100873627
Q18071912,RNA5SP369,9,,100873628
Q18071914,RNA5SP371,9,,100873629
Q18071915,RNA5SP372,9,,100873630
Q18071916,RNA5SP373,9,,100873631
Q18071917,RNA5SP374,9,,100873632
Q18071918,RNA5SP375,9,,100873633
Q18071919,RNA5SP378,9,,100873634
Q18071920,RNA5SP379,9,,100873635
Q18071921,RNA5SP380,9,,100873636
Q18071922,RNA5SP382,9,,100873637
Q18071923,RNA5SP383,9,,100873638
Q18071924,RNA5SP384,9,,100873639
Q18071926,RNA5SP385,9,,100873640
Q18071927,RNA5SP386,9,,100873641
Q18071928,RNA5SP388,9,,100873642
Q18071929,RNA5SP390,9,,100873643
Q18071931,RNA5SP391,9,,100873644
Q18071932,RNA5SP392,9,,100873645
Q18071933,RNA5SP393,9,,100873646
Q18071934,RNA5SP394,9,,100873647
Q18071935,RNA5SP395,9,,100873648
Q18071937,RNA5SP396,9,,100873649
Q18071938,RNA5SP397,9,,100873650
Q18071940,RNA5SP399,9,,100873652
Q18071941,RNA5SP400,9,,100873653
Q18071942,RNA5SP401,9,,100873654
Q18071943,RNA5SP402,9,,100873655
Q18071944,RNA5SP404,9,,100873656
Q18071945,RNA5SP405,9,,100873657
Q18071946,RNA5SP406,9,,100873658
Q18071947,RNA5SP407,9,,100873659
Q18071948,RNA5SP408,9,,100873660
Q18071949,RNA5SP409,9,,100873661
Q18071950,RNA5SP410,9,,100873662
Q18071952,RNA5SP412,9,,100873663
Q18071953,RNA5SP413,9,,100873664
Q18071954,RNA5SP414,9,,100873665
Q18071955,RNA5SP415,9,,100873666
Q18071956,RNA5SP416,9,,100873667
Q18071957,RNA5SP417,9,,100873668
Q18071958,RNA5SP418,9,,100873669
Q18071959,RNA5SP419,9,,100873670
Q18071960,RNA5SP420,9,,100873671
Q18071961,RNA5SP421,9,,100873672
Q18071962,RNA5SP422,9,,100873673
Q18071963,RNA5SP423,9,,100873674
Q18071964,RNA5SP424,9,,100873675
Q18071965,RNA5SP425,9,,100873676
Q18071967,RNA5SP426,9,,100873677
Q18071968,RNA5SP427,9,,100873678
Q18071969,RNA5SP428,9,,100873679
Q18071970,RNA5SP430,9,,100873680
Q18071971,RNA5SP431,9,,100873681
Q18071972,RNA5SP432,9,,100873682
Q18071974,RNA5SP433,9,,100873683
Q18071975,RNA5SP434,9,,100873684
Q18071976,RNA5SP436,9,,100873685
Q18071978,RNA5SP437,9,,100873686
Q18071979,RNA5SP438,9,,100873687
Q18071980,RNA5SP440,9,,100873688
Q18071981,RNA5SP441,9,,100873689
Q18071982,RNA5SP444,9,,100873690
Q18071985,RNA5SP445,9,,100873691
Q18071987,RNA5SP446,9,,100873692
Q18071988,RNA5SP447,9,,100873693
Q18069507,P4HA2-AS1,10,,100861518
Q18069508,GDNF-AS1,14,,100861519
Q18069509,POU6F2-AS1,10,,100861520
Q18069510,LINC00489,10,,100861522
Q18069511,RPS6KA2-AS1,10,,100861523
Q18069512,UFL1-AS1,9,,100861530
Q18069513,RNA45SN5,9,,100861532
Q18069515,DOCK9-DT,11,,100861541
Q18069518,LINC00554,10,,100861542
Q18069521,LINC00555,9,,100861543
Q18069523,LINC00557,10,,100861544
Q18069526,LINC00561,10,,100861545
Q18069527,LINC00564,10,,100861546
Q18069528,LINC00566,10,,100861547
Q18069529,PINK1-AS,10,,100861548
Q18069530,LINC00562,10,,100861549
Q18069532,PLUT,11,,100861550
Q18069533,LINC00556,9,,100861551
Q18069534,LINC00558,10,,100861552
Q18069535,LINC00560,10,,100861553
Q18069536,LINC00563,10,,100861554
Q18069538,LINC00565,10,,100861555
Q18069539,YBX1P3,9,,100861556
Q18069540,SCAANT1,11,,100861563
Q18069541,YBX1P5,9,,100861569
Q18069542,LINC00572,10,,100861573
Q18069543,SNRPGP6,9,,100861574
Q18069544,ALDH1L1-AS2,10,,100862662
Q18069545,RNY4P21,9,,100862663
Q18069546,RNY4P24,9,,100862664
Q18069548,RNY4P25,9,,100862665
Q18069549,RNY1P2,9,,100862666
Q18069550,RNY1P5,9,,100862667
Q18069551,RNY3P2,9,,100862668
Q18069552,RNY3P3,9,,100862669
Q18069553,RNY3P7,9,,100862670
Q18069554,RNY3P9,9,,100862672
Q18069555,RNY4P30,9,,100862673
Q18069557,RNY4P31,9,,100862674
Q18069558,RNU4-9P,9,,100862675
Q18069559,RNU4-10P,9,,100862676
Q18069560,RBMX2P4,9,,100862677
Q18069562,NAALADL2-AS3,10,,100862679
Q18069563,LINC00507,10,,100862680
Q18069564,RP63,7,,100862681
Q18069566,ERVK-25,7,,100862683
Q18069567,ERVK-24,7,,100862684
Q18069568,ERVK-19,7,,100862685
Q18069570,ERVK-17,6,,100862686
Q18069571,ERVK-14,7,,100862687
Q18069572,ERVK-11,7,,100862688
Q18069573,ERVK-3,7,,100862689
Q18069575,ERVK-1,7,,100862690
Q18069576,ERVE-2,7,,100862691
Q18069578,DIP2A-IT1,10,,100862692
Q18069580,ERVPABLB-1,7,,100862693
Q18069581,ERVS71-1,7,,100862694
Q18069582,ERVW-5,7,,100862695
Q18069583,ERVW-3,7,,100862696
Q18069584,ERVK3-2,7,,100862697
Q18069585,ERVH-7,7,,100862698
Q18069586,ERVH-5,7,,100862699
Q18069587,ERVE-3,7,,100862700
Q18069588,RB1-DT,10,,100862704
Q18069590,TIMM9P3,9,,100862725
Q18069591,TIMM9P1,9,,100862726
Q18069592,TIMM9P2,9,,100862727
Q18069593,UPK1A-AS1,10,,100862728
Q18069595,EEF1A1P39,9,,100862850
Q18069596,SLAMF6P1,9,,100862852
Q18069597,MTND4P13,9,,100862853
Q18069598,MTND5P16,9,,100862854
Q18069599,COX6CP5,9,,100862855
Q18069602,AIMP1P2,9,,100873064
Q18069604,PTCHD1-AS,13,,100873065
Q18069606,SRGAP2-AS1,10,,100873165
Q18069607,SETP7,9,,100873166
Q18069608,MTCYBP2,9,,100873168
Q18069609,MTCYBP4,9,,100873169
Q18069610,MTND1P2,9,,100873170
Q18069611,MTND1P4,9,,100873171
Q18069612,MTND1P7,9,,100873172
Q18069613,MTND1P6,9,,100873173
Q18069614,MTND1P5,9,,100873174
Q18069615,MTND2P4,9,,100873175
Q18069616,MTND2P5,8,,100873176
Q18069617,MTND2P6,9,,100873177
Q18069618,MTND2P8,9,,100873178
Q18069619,MTND2P7,9,,100873179
Q18069620,MTND3P2,9,,100873180
Q18069621,MTND3P4,9,,100873181
Q18069622,MTND3P6,9,,100873182
Q18069623,MTND3P7,9,,100873183
Q18069624,MTND3P9,9,,100873184
Q18069625,MTND3P8,9,,100873185
Q18069626,MTND3P5,9,,100873186
Q18069627,MTND3P3,9,,100873187
Q18069628,MTND4P2,9,,100873188
Q18069629,MTND4P3,9,,100873189
Q18069630,MTND4P4,8,,100873190
Q18073427,HMGN1P22,9,,100874460
Q18073430,HMGN1P23,9,,100874461
Q18073432,HMGN1P24,9,,100874462
Q18073434,HMGN1P27,9,,100874463
Q18073436,HMGN1P28,9,,100874464
Q18073439,HMGN1P32,9,,100874465
Q18073441,HMGN2P19,9,,100874466
Q18073443,HMGN2P21,9,,100874467
Q18073446,HMGN2P22,9,,100874468
Q18073448,HMGN2P23,9,,100874469
Q18073450,HMGN2P26,9,,100874470
Q18073452,HMGN2P27,9,,100874471
Q18073455,HMGN2P29,9,,100874472
Q18073457,HMGN2P32,9,,100874473
Q18073460,HMGN2P33,9,,100874474
Q18073463,HMGN2P45,9,,100874475
Q18073465,HIGD1AP16,9,,100874476
Q18073467,HIGD1AP17,9,,100874477
Q18073470,HMGN2P34,9,,100874478
Q18073473,HMGN2P36,9,,100874480
Q18073476,HMGN2P37,9,,100874481
Q18073478,HMGN2P38,9,,100874482
Q18073480,HMGN2P39,9,,100874483
Q18073483,HMGN2P40,9,,100874484
Q18073485,HMGN2P42,9,,100874485
Q18073487,HMGN2P43,9,,100874486
Q18073490,HMGN2P44,9,,100874487
Q18073492,NIPA2P5,9,,100874488
Q18073494,DDX3P2,9,,100874489
Q18073496,EEF1A1P40,9,,100874490
Q18073499,EEF1A1P41,9,,100874491
Q18073501,BRK1P2,9,,100874492
Q18073503,PIEZO1P2,9,,100874493
Q18073506,CYP46A4P,9,,100874494
Q18073508,CYP4A43P,9,,100874495
Q18073510,CYP3A51P,9,,1578
Q18073513,RBMY1KP,9,,100874497
Q18073516,SPTLC1P2,9,,100874498
Q18073519,SPTLC1P3,9,,100874499
Q18073521,SPTLC1P4,9,,100874500
Q18073523,NME1P1,9,,100874501
Q18073526,ATP6V0E1P1,9,,100874502
Q18073528,ATP6V0E1P2,9,,100874503
Q18073531,ATP6V0E1P4,9,,100874504
Q18073533,CYP2C59P,8,,100874505
Q18073536,CHCHD2P1,9,,100874506
Q18073539,CHCHD2P4,9,,100874507
Q18073541,CHCHD2P5,9,,100874508
Q18073544,CHCHD2P7,9,,100874509
Q18073546,PSMA6P3,9,,100874510
Q18073548,SPTLC1P1,9,,100874511
Q18073551,SPTLC1P5,9,,100874512
Q18073553,CYP2C115P,9,,100874513
Q18073556,ATP6V1G1P7,9,,100874514
Q18073558,POLR2KP1,9,,100874515
Q18073560,LAMTOR3P2,9,,100874516
Q18073563,TOMM22P4,9,,100874517
Q18073565,ATP8A2P3,9,,100874518
Q18073567,ELOBP4,9,,100874519
Q18073571,PCMTD1P1,9,,100874520
Q18073573,ST13P22,9,,100874521
Q18073576,SLC25A15P2,9,,100874522
Q18073578,HIF1AP1,9,,100874523
Q18073581,ST6GALNAC4P1,9,,100874524
Q18073584,XXYLT1-AS1,10,,100874528
Q18073587,MPRIP-AS1,9,,100874529
Q18073590,APOBEC3B-AS1,10,,100874530
Q18073592,LINC00581,10,,100874531
Q18073594,MTND2P9,9,,100884155
Q18073598,DYT21,7,,100885773
Q18073601,BANCR,10,,100885775
Q18073604,UGDH-AS1,10,,100885776
Q18073607,PCCA-AS1,11,,100885777
Q18073608,NALCN-AS1,10,,100885778
Q18073610,LINC-ROR,12,,100885779
Q18073612,VWC2L-IT1,10,,100885780
Q18073615,LINC00348,10,,100885781
Q18073617,MYO16-AS1,10,,100885782
Q18073619,IFNG-AS1,11,,100885789
Q18073620,LARS2-AS1,10,,100885795
Q18073623,SLC9A9-AS1,10,,100885796
Q18073625,BPY2DP,9,,100885797
Q18073628,LINC00210,10,,100885798
Q18073632,ENO1P4,9,,100885799
Q18073634,SNAP47-AS1,9,,100885800
Q18073636,PTGES3L,29,ENSG00000267060,100885848
Q18073640,PTGES3L-AARSD1,26,ENSG00000108825,100885850
Q18073643,RNA5SP244,10,,100885864
Q18073649,HMGN1P29,9,,100885865
Q18073651,MRPS31P4,9,,100885866
Q18073655,PTCSC3,11,,100886964
Q18073657,KRT8P48,9,,100887067
Q18073659,ARHGAP42P1,9,,100887075
Q18073660,RNA5SP411,10,,100887740
Q18073666,RNU6-48P,10,,100887744
Q18073669,MTND1P13,8,,100887745
Q18073672,UNC93B7,9,,100887746
Q18073675,EEF1A1P18,9,,100887747
Q18073677,UNC93B8,9,,100887748
Q18073680,MTND1P23,9,,100887749
Q18081095,TRUND-NNN2-1,8,,103482523
Q18081098,TRUND-NNN5-1,8,,103482524
Q18081100,TRUND-NNN6-1,8,,103482525
Q18081102,TRUND-NNN9-1,8,,103482526
Q18081105,TRUND-NNN3-1,8,,103482527
Q18081107,TRUND-NNN8-1,8,,103482528
Q18081109,TRUND-NNN1-1,8,,103482529
Q18081112,TRUND-NNN4-1,8,,103482530
Q18081114,TRUND-NNN7-1,8,,103482531
Q18081116,TRUND-NNN10-1,8,,103482532
Q18081118,MIR3670-3,10,,103504726
Q18081121,MIR6724-2,10,,103504727
Q18081125,MIR3179-4,10,,103504729
Q18081127,MIR9500,10,,103504730
Q18081130,MIR3648-2,10,,103504731
Q18081132,MIR941-5,10,,103504732
Q18081135,MIR6724-4,10,,103504733
Q18081138,MIR1244-4,10,,103504734
Q18081140,MIR548BB,10,,103504735
Q18081142,MIR8069-2,10,,103504736
Q18081144,MIR8485,10,,103504737
Q18081146,MIR6859-4,10,,103504738
Q18081148,MIR6724-3,10,,103504739
Q18081151,MIR3670-4,10,,103504740
Q18081153,MIR5701-3,10,,103504741
Q18081158,ERVK-26,7,,103539957
Q18081161,TRG-CCC8-1,8,,103539958
Q18081163,TRN-ATT1-2,8,,103581030
Q18081165,CASC23,10,,103581031
Q18081168,CDR1-AS,9,,103611090
Q18081170,PAPPA-AS2,9,,103611155
Q18081172,TGFB2-OT1,10,,103611157
Q18081175,LLPH-DT,10,,103625681
Q18081177,LINC00456,10,,103625683
Q18081179,RNU6-2,10,,103625684
Q18081182,LINC01046,10,,103689843
Q18081185,LINC01288,10,,103689844
Q18081188,LINC01050,10,,103689845
Q18081190,ADAMTS19-AS1,10,,103689846
Q18081192,CATIP-AS2,10,,103689911
Q18081194,TBX2-AS1,12,,103689912
Q18081197,LINC00383,10,,103689913
Q18081199,DLEU1-AS1,10,,103689915
Q18081201,LINC01337,10,,103689917
Q18081204,LINC01378,10,,103689918
Q18081206,FOXG1-AS1,10,,103695363
Q18081209,PKNOX2-AS1,10,,103695364
Q18081211,LINC01435,10,,103695365
Q18081213,LINC01461,10,,103695366
Q18081216,LINC01048,10,,103695431
Q18081217,LINC01167,10,,103695432
Q18081220,LINC01322,10,,103695433
Q18081222,LINC01396,10,,103695434
Q18081224,BBOX1-AS1,12,,103695435
Q18081226,LINC01269,10,,103695436
Q18081229,LINC00377,10,,103724386
Q18081231,LINC01058,10,,103724387
Q18081234,LINC01068,10,,103724388
Q18081237,LINC01170,10,,103724389
Q18081239,LINC01287,10,,103724390
Q18081241,MYCNUT,11,,103752554
Q18081244,SPATA17-AS1,10,,103752555
Q18081246,LINC01055,10,,103752581
Q18081249,LINC01075,10,,103752583
Q18081251,CCND2-AS1,12,,103752584
Q18081253,RORB-AS1,10,,103752585
Q18081256,BIRC6-AS2,10,,103752586
Q18081258,FOXC2-AS1,10,,103752587
Q18081260,PACERR,11,,103752588
Q18081263,TMEM92-AS1,10,,103752589
Q18081265,SCA37,7,,103753527
Q18247429,ADK,53,ENSG00000156110,132
Q18247430,ADM,34,ENSG00000148926,133
Q18247612,ADPRH,31,ENSG00000144843,141
Q18247637,AGA,41,ENSG00000038002,175
Q18247639,AGER,146,ENSG00000204305,177
Q18247639,AGER,146,ENSG00000206320,177
Q18247639,AGER,146,ENSG00000229058,177
Q18247639,AGER,146,ENSG00000230514,177
Q18247639,AGER,146,ENSG00000231268,177
Q18247639,AGER,146,ENSG00000234729,177
Q18247639,AGER,146,ENSG00000237405,177
Q18247695,ALOX5,49,ENSG00000012779,240
Q18247695,ALOX5,49,ENSG00000275565,240
Q18247781,APOD,68,ENSG00000189058,347
Q18247886,ATP6V0A1,74,ENSG00000033627,535
Q18247944,BCL2L1,49,ENSG00000171552,598
Q18247971,BID,48,ENSG00000015475,637
Q18248262,CDK5,37,ENSG00000164885,1020
Q18248414,COIL,27,ENSG00000121058,8161
Q18248555,CSNK2A1,84,ENSG00000101266,1457
Q18248582,CTSE,33,ENSG00000196188,1510
Q18248676,DCN,54,ENSG00000011465,1634
Q18250377,ENG,34,ENSG00000106991,2022
Q18250394,EPHA1,41,ENSG00000146904,2041
Q18250394,EPHA1,41,ENSG00000284816,2041
Q18250395,EPHA2,31,ENSG00000142627,1969
Q18250396,EPHA3,33,ENSG00000044524,2042
Q18250397,EPHA4,45,ENSG00000116106,2043
Q18250402,EPHB2,40,ENSG00000133216,2048
Q18071990,RNA5SP450,9,,100873695
Q18071991,RNA5SP451,9,,100873696
Q18071993,RNA5SP452,9,,100873697
Q18071994,RNA5SP453,9,,100873698
Q18071996,RNA5SP454,9,,100873699
Q18071998,RNA5SP455,9,,100873700
Q18071999,RNA5SP456,9,,100873701
Q18072000,RNA5SP457,9,,100873702
Q18072001,RNA5SP459,9,,100873703
Q18072002,RNA5SP460,9,,100873704
Q18072003,RNA5SP461,9,,100873705
Q18072004,RNA5SP462,9,,100873706
Q18072005,RNA5SP463,9,,100873707
Q18072006,RNA5SP464,9,,100873708
Q18072008,RNA5SP465,9,,100873709
Q18072010,RNA5SP466,9,,100873710
Q18072011,RNA5SP467,8,,100873711
Q18072012,RNA5SP469,9,,100873712
Q18072013,RNA5SP470,9,,100873713
Q18072014,RNA5SP471,9,,100873714
Q18072015,RNA5SP472,9,,100873715
Q18072016,RNA5SP474,9,,100873716
Q18072017,RNA5SP475,9,,100873717
Q18072018,RNA5SP476,9,,100873718
Q18072019,RNA5SP477,9,,100873719
Q18072021,RNA5SP478,9,,100873720
Q18072022,RNA5SP479,9,,100873721
Q18072023,RNA5SP480,9,,100873722
Q18072025,RNA5SP481,9,,100873723
Q18072026,RNA5SP482,9,,100873724
Q18072027,RNA5SP483,9,,100873725
Q18072028,RNA5SP484,9,,100873726
Q18072029,RNA5SP485,9,,100873727
Q18072030,RNA5SP486,8,,100873728
Q18072032,RNA5SP487,9,,100873729
Q18072033,RNA5SP488,9,,100873730
Q18072034,RNA5SP489,9,,100873731
Q18072035,RNA5SP490,9,,100873732
Q18072036,RNA5SP491,9,,100873733
Q18072038,RNA5SP492,9,,100873734
Q18072039,RNA5SP493,9,,100873735
Q18072040,RNA5SP494,9,,100873736
Q18072041,RNA5SP495,9,,100873737
Q18072044,RNA5SP496,9,,100873738
Q18072045,RNA5SP497,9,,100873739
Q18072046,RNU6-31P,9,,100873740
Q18072047,RNU6-26P,10,,100873741
Q18072048,GOLGA2P4,9,,100873742
Q18072049,NCSTNP1,9,,100873743
Q18072050,PFN1P8,9,,100873744
Q18072051,RNU6-10P,10,,100873745
Q18072052,RNU6-14P,10,,100873746
Q18072053,RNU6-30P,10,,100873747
Q18072054,RNU6-33P,9,,100873748
Q18072055,RNU6-34P,10,,100873749
Q18072057,RNU6-35P,10,,100873750
Q18072058,PHBP14,9,,100873751
Q18072059,PHBP15,9,,100873752
Q18072061,RNU6-16P,9,,100873753
Q18072062,RNU6-19P,10,,100873754
Q18072064,RNU6-23P,10,,100873755
Q18072066,RNU6-28P,10,,100873756
Q18072068,RNU6-36P,10,,100873757
Q18072069,RNU6-39P,10,,100873758
Q18072070,RNU6-45P,10,,100873759
Q18072071,RNU6-46P,10,,100873760
Q18072073,RNU6-52P,9,,100873761
Q18072075,RNU6-53P,10,,100873762
Q18072076,RNU6-55P,10,,100873763
Q18072077,RNU6-56P,10,,100873764
Q18072078,RNU6-57P,10,,100873765
Q18072080,RNU6-58P,10,,100873766
Q18072081,RNU6-59P,10,,100873767
Q18072082,RNU6-63P,10,,100873768
Q18072083,RNU6-64P,10,,100873769
Q18072085,RNU6-66P,10,,100873770
Q18072086,RNU6-67P,10,,100873771
Q18072089,RNU6-68P,10,,100873772
